SYMBOL,GENENAME,GENEBIOTYPE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
APITD1,APITD1,protein_coding,434.7302763,-0.005110751,0.14135573,-0.036155243,0.971158573,0.999779309
APITD1-CORT,APITD1-CORT,protein_coding,44.93767644,-0.461376174,1.018403416,-0.453038714,0.650520864,0.997447198
APLF,APLF,protein_coding,119.9251338,-0.05211316,0.300799318,-0.17324893,0.862455765,0.998359305
APLN,APLN,protein_coding,8.910690889,-1.112445498,0.87779549,-1.267317399,0.205041822,0.876419845
APLNR,APLNR,protein_coding,0,NA,NA,NA,NA,NA
APLP1,APLP1,protein_coding,192.7879457,0.383337324,0.316499992,1.211176407,0.225827803,0.891354156
APLP2,APLP2,protein_coding,2675.790761,-0.221690947,0.144510806,-1.534078688,0.125010296,0.766875217
APMAP,APMAP,protein_coding,4781.636628,0.073711825,0.066398438,1.11014397,0.266936992,0.918163531
APOA1,APOA1,protein_coding,0,NA,NA,NA,NA,NA
APOA2,APOA2,protein_coding,0,NA,NA,NA,NA,NA
APOA4,APOA4,protein_coding,0,NA,NA,NA,NA,NA
APOA5,APOA5,protein_coding,0,NA,NA,NA,NA,NA
APOB,APOB,protein_coding,0.704550545,-1.534128471,3.990455039,-0.384449507,0.700645314,NA
APOBEC1,APOBEC1,protein_coding,0,NA,NA,NA,NA,NA
APOBEC2,APOBEC2,protein_coding,0,NA,NA,NA,NA,NA
APOBEC3A,APOBEC3A,protein_coding,1.26677654,-1.273143059,2.623066697,-0.485364348,0.627417917,NA
APOBEC3B,APOBEC3B,protein_coding,3671.961904,-0.018050435,0.078545195,-0.229809535,0.818239775,0.997447198
APOBEC3C,APOBEC3C,protein_coding,10556.78145,-0.056064957,0.03965643,-1.413767132,0.157430287,0.819836836
APOBEC3D,APOBEC3D,protein_coding,422.5924514,-0.090468258,0.182134774,-0.496710518,0.619393205,0.997447198
APOBEC3F,APOBEC3F,protein_coding,521.7040611,-0.146287442,0.178584365,-0.819150333,0.412700648,0.977074174
APOBEC3G,APOBEC3G,protein_coding,467.3327884,-0.019926103,0.136036565,-0.146476085,0.883545568,0.998563786
APOBEC3H,APOBEC3H,protein_coding,5.217435373,0.278828798,1.250437077,0.222985069,0.823547127,0.998359305
APOBEC4,APOBEC4,protein_coding,0,NA,NA,NA,NA,NA
APOBR,APOBR,protein_coding,0.159327005,0.981144094,4.080472857,0.240448626,0.809982485,NA
APOC1,APOC1,protein_coding,1.184072768,0.040462019,3.364350106,0.012026697,0.990404315,NA
APOC2,APOC2,protein_coding,0,NA,NA,NA,NA,NA
APOC3,APOC3,protein_coding,0,NA,NA,NA,NA,NA
APOC4,APOC4,protein_coding,0,NA,NA,NA,NA,NA
APOC4-APOC2,APOC4-APOC2,protein_coding,0,NA,NA,NA,NA,NA
APOD,APOD,protein_coding,0.973559097,-0.18967555,2.801620166,-0.067702093,0.946022783,NA
APOE,APOE,protein_coding,10.81902937,0.387741464,1.82179956,0.212834317,0.831456196,0.998359305
APOF,APOF,protein_coding,0,NA,NA,NA,NA,NA
APOH,APOH,protein_coding,0,NA,NA,NA,NA,NA
APOL1,APOL1,protein_coding,84.00290688,0.75409028,0.613812138,1.228535954,0.219245841,0.883302302
APOL2,APOL2,protein_coding,380.521449,0.224667068,0.177029212,1.269096014,0.204406822,0.876419845
APOL3,APOL3,protein_coding,4.947811695,-0.008907267,1.559730371,-0.005710774,0.995443487,0.999779309
APOL4,APOL4,protein_coding,0,NA,NA,NA,NA,NA
APOL5,APOL5,protein_coding,0,NA,NA,NA,NA,NA
APOL6,APOL6,protein_coding,2279.336375,0.085614763,0.068766602,1.245005009,0.213129909,0.880432409
APOLD1,APOLD1,protein_coding,159.6713948,0.54458472,0.458694095,1.18725034,0.23512889,0.893748402
APOM,APOM,protein_coding,30.12112606,-0.013972924,0.478083174,-0.029226972,0.97668357,0.999779309
APOO,APOO,protein_coding,605.1606367,0.041558586,0.122225002,0.340017059,0.733843681,0.997447198
APOOL,APOOL,protein_coding,3510.973145,0.000248778,0.060232269,0.004130307,0.996704502,0.999779309
APOPT1,APOPT1,protein_coding,1334.366628,0.021832581,0.103152798,0.211652827,0.832377893,0.998359305
APP,APP,protein_coding,40835.26895,-0.014134504,0.044283423,-0.319182738,0.749587946,0.997447198
APPBP2,APPBP2,protein_coding,397.5611248,0.091227613,0.191555496,0.476246388,0.633898855,0.997447198
APPL1,APPL1,protein_coding,2307.056147,0.133233592,0.09353051,1.424493385,0.154303699,0.810178749
APPL2,APPL2,protein_coding,1892.038982,0.046368214,0.105637096,0.438938742,0.660705923,0.997447198
APRT,APRT,protein_coding,1074.105257,-0.099938034,0.104556627,-0.955826877,0.339159707,0.953601421
APTX,APTX,protein_coding,660.3890567,0.070406292,0.122425055,0.57509708,0.565225642,0.997447198
AQP1,AQP1,protein_coding,0.359561223,1.964116561,4.030312406,0.487336058,0.626020199,NA
AQP10,AQP10,protein_coding,0,NA,NA,NA,NA,NA
AQP11,AQP11,protein_coding,27.56380442,-0.202358562,0.524747403,-0.385630421,0.6997704,0.997447198
AQP12A,AQP12A,protein_coding,0,NA,NA,NA,NA,NA
AQP12B,AQP12B,protein_coding,0,NA,NA,NA,NA,NA
AQP2,AQP2,protein_coding,0,NA,NA,NA,NA,NA
AQP3,AQP3,protein_coding,2.357285736,1.281996004,1.789838803,0.716263387,0.47382873,NA
AQP4,AQP4,protein_coding,0,NA,NA,NA,NA,NA
AQP5,AQP5,protein_coding,0,NA,NA,NA,NA,NA
AQP6,AQP6,protein_coding,0,NA,NA,NA,NA,NA
AQP7,AQP7,protein_coding,1.144938005,-1.408564607,2.78034823,-0.506614456,0.612425363,NA
AQP8,AQP8,protein_coding,0,NA,NA,NA,NA,NA
AQP9,AQP9,protein_coding,0,NA,NA,NA,NA,NA
AQR,AQR,protein_coding,58.27323791,-0.730389009,0.890418571,-0.820276029,0.412058769,0.977074174
AR,AR,protein_coding,22.10287977,-0.108680361,0.756520097,-0.14365826,0.885770333,0.998875569
ARAF,ARAF,protein_coding,1548.340604,-0.248013932,0.109331768,-2.268452595,0.023301635,0.393879951
ARAP1,ARAP1,protein_coding,584.1880357,-0.006785074,0.156769212,-0.043280654,0.965477812,0.999779309
ARAP2,ARAP2,protein_coding,4.622833881,-0.355135314,1.276841795,-0.278135722,0.780908175,NA
ARAP3,ARAP3,protein_coding,80.3874202,0.205840886,0.935741223,0.219976294,0.825889617,0.998359305
ARC,ARC,protein_coding,0.159327005,0.981144094,4.080472857,0.240448626,0.809982485,NA
ARCN1,ARCN1,protein_coding,8361.128835,-0.043540355,0.058010638,-0.7505581,0.452918645,0.98587318
AREG,AREG,protein_coding,12.55766411,-0.419327123,1.237534843,-0.33884066,0.734729769,0.997447198
AREL1,AREL1,protein_coding,906.3540775,-0.128442051,0.132283867,-0.970957788,0.331569299,0.948942639
ARF1,ARF1,protein_coding,11736.1358,-0.061034128,0.055221198,-1.10526628,0.269044225,0.919847983
ARF3,ARF3,protein_coding,2697.754574,0.012787748,0.072872917,0.175480121,0.86070239,0.998359305
ARF4,ARF4,protein_coding,1664.029072,-0.746697332,0.160393086,-4.655420949,3.23E-06,0.000694154
ARF5,ARF5,protein_coding,2890.617641,0.000168719,0.056005561,0.003012532,0.997596351,0.999779309
ARF6,ARF6,protein_coding,2386.076521,-0.150150317,0.116004837,-1.294345311,0.195546172,0.866741549
ARFGAP1,ARFGAP1,protein_coding,183.6419517,0.468833683,0.374952692,1.250380895,0.21116044,0.880432409
ARFGAP2,ARFGAP2,protein_coding,183.6403892,-0.070277834,0.269700705,-0.260577125,0.794418632,0.997447198
ARFGAP3,ARFGAP3,protein_coding,1579.790286,-0.054921541,0.084410503,-0.650648191,0.515273614,0.995086483
ARFGEF1,ARFGEF1,protein_coding,2015.094165,-0.091146119,0.104702449,-0.870525183,0.384013463,0.968451565
ARFGEF2,ARFGEF2,protein_coding,3225.092057,0.020889083,0.076423988,0.273331502,0.784598402,0.997447198
ARFGEF3,ARFGEF3,protein_coding,98.3308303,-0.094879142,0.295955522,-0.320585815,0.748524289,0.997447198
ARFIP1,ARFIP1,protein_coding,242.5353006,-0.222047341,0.217409712,-1.02133129,0.307097507,0.942438394
ARFIP2,ARFIP2,protein_coding,268.7811453,0.124044705,0.216059242,0.574123575,0.565884181,0.997447198
ARFRP1,ARFRP1,protein_coding,330.5801436,-0.295063629,0.215165307,-1.371334595,0.170270676,0.835636087
ARG1,ARG1,protein_coding,0,NA,NA,NA,NA,NA
ARG2,ARG2,protein_coding,24.24021663,-0.214273971,0.68659895,-0.312080249,0.754979537,0.997447198
ARGFX,ARGFX,protein_coding,0,NA,NA,NA,NA,NA
ARGLU1,ARGLU1,protein_coding,35.54310559,-0.100100947,0.433977753,-0.230659167,0.817579598,0.997447198
ARHGAP1,ARHGAP1,protein_coding,2605.421492,-0.145899265,0.061102071,-2.38779576,0.016949758,0.337703798
ARHGAP10,ARHGAP10,protein_coding,953.8460496,0.000544547,0.16399244,0.00332056,0.997350581,0.999779309
ARHGAP11A,ARHGAP11A,protein_coding,3244.387406,-0.03150578,0.091299925,-0.345080022,0.730034212,0.997447198
ARHGAP11B,ARHGAP11B,protein_coding,270.3663165,-0.576326342,0.179894196,-3.203696144,0.001356756,0.068062096
ARHGAP12,ARHGAP12,protein_coding,345.5740779,0.380604231,0.487683889,0.780432241,0.435136497,0.981092672
ARHGAP15,ARHGAP15,protein_coding,0.172392389,-0.942409258,4.080472857,-0.230955894,0.817349067,NA
ARHGAP17,ARHGAP17,protein_coding,880.2657308,-0.151608584,0.091226137,-1.661898545,0.096533118,0.708541499
ARHGAP18,ARHGAP18,protein_coding,5011.540959,0.003661824,0.064845422,0.056470053,0.954967352,0.999779309
ARHGAP19,ARHGAP19,protein_coding,53.63861556,-0.753530995,0.424149933,-1.776567523,0.075639423,0.659921328
ARHGAP19-SLIT1,ARHGAP19-SLIT1,protein_coding,5.288631013,-1.861195394,1.898701524,-0.980246432,0.32696449,0.946343261
ARHGAP20,ARHGAP20,protein_coding,0,NA,NA,NA,NA,NA
ARHGAP21,ARHGAP21,protein_coding,5708.529302,-0.02516635,0.065562076,-0.383855299,0.701085699,0.997447198
ARHGAP22,ARHGAP22,protein_coding,206.992525,-0.045380202,0.255282103,-0.17776492,0.858907598,0.998359305
ARHGAP23,ARHGAP23,protein_coding,3741.839855,-0.178803573,0.088621571,-2.017607801,0.043632124,0.530104739
ARHGAP24,ARHGAP24,protein_coding,218.5693781,-0.121059461,0.175118638,-0.691299697,0.489377222,0.991886524
ARHGAP25,ARHGAP25,protein_coding,0,NA,NA,NA,NA,NA
ARHGAP26,ARHGAP26,protein_coding,11.34306213,-0.103386118,0.898421139,-0.11507534,0.908385406,0.999486641
ARHGAP27,ARHGAP27,protein_coding,79.76547435,-0.233701062,0.390343715,-0.598705841,0.549369061,0.997447198
ARHGAP28,ARHGAP28,protein_coding,29.9406883,0.517244441,0.579589591,0.892432247,0.372161293,0.965802805
ARHGAP29,ARHGAP29,protein_coding,1321.694826,0.191289072,0.178389855,1.072309139,0.283581203,0.926908537
ARHGAP30,ARHGAP30,protein_coding,0.864444986,-0.20819768,2.51919453,-0.082644543,0.934134182,NA
ARHGAP31,ARHGAP31,protein_coding,203.2422421,0.7251813,0.467912349,1.549822955,0.121184016,0.756902142
ARHGAP32,ARHGAP32,protein_coding,491.8002144,0.203076253,0.158110741,1.284392519,0.199004649,0.870503271
ARHGAP33,ARHGAP33,protein_coding,264.2606489,-0.417536454,0.247418262,-1.687573302,0.091493168,0.698036752
ARHGAP36,ARHGAP36,protein_coding,0,NA,NA,NA,NA,NA
ARHGAP39,ARHGAP39,protein_coding,31.48513432,0.736484388,0.718768537,1.024647504,0.305529541,0.942438394
ARHGAP4,ARHGAP4,protein_coding,2983.141953,0.157709567,0.1043978,1.510659871,0.130875132,0.769842795
ARHGAP40,ARHGAP40,protein_coding,380.7319791,-0.168894463,0.189637769,-0.890616168,0.373135122,0.966206697
ARHGAP42,ARHGAP42,protein_coding,366.6440608,0.050418725,0.284224367,0.177390578,0.859201608,0.998359305
ARHGAP44,ARHGAP44,protein_coding,72.46370163,-0.576948816,0.67813413,-0.850788643,0.394886772,0.970551969
ARHGAP45,ARHGAP45,protein_coding,105.5444277,-0.169313763,0.283165912,-0.597931306,0.54988577,0.997447198
ARHGAP5,ARHGAP5,protein_coding,4361.98515,0.081209351,0.085056178,0.9547731,0.339692454,0.953601421
ARHGAP6,ARHGAP6,protein_coding,0.172392389,-0.942409258,4.080472857,-0.230955894,0.817349067,NA
ARHGAP8,ARHGAP8,protein_coding,0,NA,NA,NA,NA,NA
ARHGAP9,ARHGAP9,protein_coding,2.784750331,-1.477121233,1.929245524,-0.765647096,0.443886314,NA
ARHGDIA,ARHGDIA,protein_coding,10988.407,-0.025116918,0.052340411,-0.479876214,0.631315415,0.997447198
ARHGDIB,ARHGDIB,protein_coding,60.0511665,0.173848233,0.581692503,0.298866209,0.765042131,0.997447198
ARHGDIG,ARHGDIG,protein_coding,0.159327005,0.981144094,4.080472857,0.240448626,0.809982485,NA
ARHGEF1,ARHGEF1,protein_coding,1286.939623,-0.214160937,0.101555119,-2.108814797,0.034960571,0.481253373
ARHGEF10,ARHGEF10,protein_coding,1015.663223,0.154505712,0.181296961,0.852224501,0.3940895,0.970551969
ARHGEF10L,ARHGEF10L,protein_coding,24.31231621,1.238235118,1.642376358,0.753928972,0.450891873,0.98587318
ARHGEF11,ARHGEF11,protein_coding,1281.343478,0.132509931,0.13834687,0.95780939,0.338158883,0.953111615
ARHGEF12,ARHGEF12,protein_coding,6583.710513,-0.070896509,0.071207067,-0.995638667,0.31942574,0.946154909
ARHGEF15,ARHGEF15,protein_coding,0,NA,NA,NA,NA,NA
ARHGEF16,ARHGEF16,protein_coding,10.10146058,1.663433768,1.666527212,0.998143778,0.318209644,0.945628198
ARHGEF17,ARHGEF17,protein_coding,348.734291,0.175109834,0.335307907,0.522235923,0.601506077,0.997447198
ARHGEF18,ARHGEF18,protein_coding,1328.409989,0.257779256,0.191148298,1.348582534,0.177471094,0.843695896
ARHGEF19,ARHGEF19,protein_coding,57.35877513,0.647523766,0.495976883,1.305552311,0.191704847,0.859769286
ARHGEF2,ARHGEF2,protein_coding,1897.935888,-0.030399503,0.107350657,-0.283179481,0.777039256,0.997447198
ARHGEF25,ARHGEF25,protein_coding,173.2851566,-0.403364394,0.348747849,-1.156607547,0.247432737,0.900315183
ARHGEF26,ARHGEF26,protein_coding,70.15736798,-1.721993423,1.092386864,-1.576358596,0.114943185,0.742822539
ARHGEF28,ARHGEF28,protein_coding,2118.92137,0.156820142,0.107800948,1.454719503,0.145746931,0.797728803
ARHGEF3,ARHGEF3,protein_coding,96.92919059,-0.098309415,0.397454721,-0.247347457,0.804639334,0.997447198
ARHGEF33,ARHGEF33,protein_coding,0.494752588,2.439526793,3.996019207,0.610489256,0.541537758,NA
ARHGEF35,ARHGEF35,protein_coding,17.46295485,0.292222858,0.883654515,0.330698087,0.740872547,0.997447198
ARHGEF37,ARHGEF37,protein_coding,12.49638034,1.498401669,1.259472297,1.189705937,0.234161991,0.893748402
ARHGEF38,ARHGEF38,protein_coding,0,NA,NA,NA,NA,NA
ARHGEF39,ARHGEF39,protein_coding,37.77323901,-0.115831786,0.451448155,-0.25657827,0.797504352,0.997447198
ARHGEF4,ARHGEF4,protein_coding,3.720909444,0.807392842,2.644413117,0.305320238,0.760122264,NA
ARHGEF40,ARHGEF40,protein_coding,39.99211915,-0.335569307,1.350564433,-0.248465974,0.803773894,0.997447198
ARHGEF5,ARHGEF5,protein_coding,23.85714745,0.401897265,0.617305035,0.651051332,0.515013351,0.995086483
ARHGEF6,ARHGEF6,protein_coding,4.111687774,1.407077431,2.042102791,0.689033596,0.490802126,NA
ARHGEF7,ARHGEF7,protein_coding,456.8748442,0.078200871,0.150390887,0.519984109,0.603074651,0.997447198
ARHGEF9,ARHGEF9,protein_coding,1479.153975,-0.053716743,0.10707591,-0.501669729,0.615899861,0.997447198
ARID1A,ARID1A,protein_coding,785.6181105,-0.217416382,0.135243924,-1.607587053,0.10792565,0.729333518
ARID1B,ARID1B,protein_coding,1185.4017,-0.102231065,0.143725857,-0.711292089,0.476903253,0.987963316
ARID2,ARID2,protein_coding,596.9439805,-0.121308824,0.230151445,-0.527082608,0.598136224,0.997447198
ARID3A,ARID3A,protein_coding,119.1781973,0.006578128,0.362184412,0.018162373,0.98550932,0.999779309
ARID3B,ARID3B,protein_coding,11.24354277,2.856621008,2.129027776,1.341749056,0.179677375,0.846758274
ARID3C,ARID3C,protein_coding,0,NA,NA,NA,NA,NA
ARID4A,ARID4A,protein_coding,222.0866021,0.121131343,0.289913491,0.417818923,0.676079514,0.997447198
ARID4B,ARID4B,protein_coding,383.084549,0.059002303,0.157822916,0.373851306,0.708514946,0.997447198
ARID5A,ARID5A,protein_coding,5.71494719,0.554240471,1.194681754,0.463923107,0.642702837,0.997447198
ARID5B,ARID5B,protein_coding,35.07751961,0.543001672,0.65275319,0.831863682,0.405485894,0.975943123
ARIH1,ARIH1,protein_coding,1208.231511,0.10144073,0.242328459,0.418608406,0.675502345,0.997447198
ARIH2,ARIH2,protein_coding,1007.598544,0.022811826,0.158986536,0.143482751,0.885908933,0.998875569
ARL1,ARL1,protein_coding,5466.946076,0.042043035,0.045999241,0.913994105,0.360719943,0.961173017
ARL10,ARL10,protein_coding,1671.904962,0.166710854,0.094240265,1.768998151,0.076894183,0.660512544
ARL11,ARL11,protein_coding,0,NA,NA,NA,NA,NA
ARL13A,ARL13A,protein_coding,0,NA,NA,NA,NA,NA
ARL13B,ARL13B,protein_coding,319.3294552,-0.062904189,0.300325495,-0.209453376,0.834094328,0.998359305
ARL14,ARL14,protein_coding,0.344677278,1.910552815,4.034906442,0.4735061,0.63585215,NA
ARL14EP,ARL14EP,protein_coding,490.4848134,0.019603616,0.136455306,0.143663272,0.885766375,0.998875569
ARL14EPL,ARL14EPL,protein_coding,0,NA,NA,NA,NA,NA
ARL15,ARL15,protein_coding,619.0756849,-0.081560681,0.153866129,-0.530075604,0.596059513,0.997447198
ARL16,ARL16,protein_coding,1221.723471,-0.024893791,0.084867551,-0.293325199,0.769273594,0.997447198
ARL17A,ARL17A,protein_coding,680.3228656,-0.211691648,0.128786971,-1.643734972,0.100230959,0.714812655
ARL17B,ARL17B,protein_coding,199.9425054,-0.031864359,0.279726463,-0.113912566,0.909307104,0.999486641
ARL2,ARL2,protein_coding,1755.018781,-0.031586353,0.082823539,-0.381369279,0.702929254,0.997447198
ARL2-SNX15,ARL2-SNX15,protein_coding,7.550785692,6.367974587,3.3420951,1.905384017,0.056730171,0.595975102
ARL2BP,ARL2BP,protein_coding,5268.878238,0.071755851,0.054128057,1.325668334,0.184949581,0.850069453
ARL3,ARL3,protein_coding,14.54497989,0.682090464,0.717773927,0.950285929,0.341966986,0.95625002
ARL4A,ARL4A,protein_coding,105.146576,-0.286551647,0.287723204,-0.995928182,0.319285041,0.946154909
ARL4C,ARL4C,protein_coding,904.5294361,0.344002569,0.091046754,3.778306796,0.000157898,0.014995516
ARL4D,ARL4D,protein_coding,12.84458842,1.857525082,1.170994034,1.586280568,0.112675678,0.737102121
ARL5A,ARL5A,protein_coding,1222.426382,0.091854602,0.094445873,0.972563427,0.330770327,0.948390128
ARL5B,ARL5B,protein_coding,2311.508266,0.144054282,0.092285393,1.560965144,0.118531975,0.750440283
ARL5C,ARL5C,protein_coding,0,NA,NA,NA,NA,NA
ARL6,ARL6,protein_coding,519.0870644,0.294692965,0.210853656,1.397618478,0.162227667,0.823929024
ARL6IP1,ARL6IP1,protein_coding,13390.649,0.030842227,0.035996484,0.85681219,0.391548688,0.968451565
ARL6IP4,ARL6IP4,protein_coding,875.0833866,-0.504159249,0.185949426,-2.711270797,0.006702586,0.202764336
ARL6IP5,ARL6IP5,protein_coding,4791.791459,0.122224403,0.070404275,1.736036658,0.082557353,0.673888324
ARL6IP6,ARL6IP6,protein_coding,719.1091219,0.025943479,0.113374327,0.228830278,0.819000833,0.997447198
ARL8A,ARL8A,protein_coding,501.4250018,-0.074579207,0.139715228,-0.533794402,0.593483787,0.997447198
ARL8B,ARL8B,protein_coding,6275.020224,0.264212517,0.053688,4.921258321,8.60E-07,0.000232564
ARL9,ARL9,protein_coding,0.503804196,-0.924758142,4.033581645,-0.229264764,0.818663139,NA
ARMC1,ARMC1,protein_coding,2136.037266,0.080066849,0.071298805,1.122976033,0.261447673,0.913414913
ARMC10,ARMC10,protein_coding,1204.533545,0.146256201,0.101032576,1.447614299,0.14772495,0.80010714
ARMC12,ARMC12,protein_coding,9.208999805,-0.064009452,0.904079451,-0.070800694,0.94355638,0.999779309
ARMC2,ARMC2,protein_coding,83.2692216,0.424756051,0.311252865,1.364665516,0.172358203,0.839588254
ARMC3,ARMC3,protein_coding,0.871439046,1.407652041,3.020773257,0.465990633,0.641222206,NA
ARMC4,ARMC4,protein_coding,22.09258623,0.034933838,0.787635923,0.044352774,0.964623206,0.999779309
ARMC5,ARMC5,protein_coding,11.31527553,0.052091536,0.896086908,0.058132236,0.953643297,0.999779309
ARMC6,ARMC6,protein_coding,784.6021324,-0.057094256,0.157044874,-0.363553767,0.716191256,0.997447198
ARMC7,ARMC7,protein_coding,48.2362882,-0.342200949,0.404575772,-0.845826598,0.397649485,0.970551969
ARMC8,ARMC8,protein_coding,1520.635434,-0.074269003,0.075210638,-0.987480027,0.32340737,0.946253462
ARMC9,ARMC9,protein_coding,476.2945795,0.176285581,0.17862153,0.986922355,0.323680704,0.946253462
ARMCX1,ARMCX1,protein_coding,419.4794703,0.439573132,0.214583048,2.048498875,0.040511142,0.516519999
ARMCX2,ARMCX2,protein_coding,74.0219629,-0.148217138,0.373397417,-0.396942055,0.691410191,0.997447198
ARMCX3,ARMCX3,protein_coding,2416.102128,0.19382615,0.083732382,2.314829047,0.02062229,0.372919327
ARMCX4,ARMCX4,protein_coding,59.30186954,0.415169398,0.387303311,1.071949002,0.283742939,0.926908537
ARMCX5,ARMCX5,protein_coding,294.6892386,0.017052722,0.159933404,0.106623893,0.915087363,0.999486641
ARMCX6,ARMCX6,protein_coding,1187.823411,0.15199457,0.087934703,1.728493587,0.08389977,0.676752443
ARMS2,ARMS2,protein_coding,0,NA,NA,NA,NA,NA
ARMT1,ARMT1,protein_coding,959.0232164,0.230921731,0.088683138,2.603896715,0.009217053,0.24098616
ARNT,ARNT,protein_coding,371.2001978,0.046100834,0.188124825,0.245054497,0.806414235,0.997447198
ARNT2,ARNT2,protein_coding,151.3933196,0.094077224,0.29024659,0.324128611,0.745840667,0.997447198
ARNTL,ARNTL,protein_coding,253.6124258,0.06055398,1.242646906,0.048729836,0.961134598,0.999779309
ARNTL2,ARNTL2,protein_coding,6699.812619,0.021766832,0.071077554,0.306240581,0.759421477,0.997447198
ARPC1A,ARPC1A,protein_coding,11049.22013,-0.027762944,0.052450151,-0.529320577,0.596583084,0.997447198
ARPC1B,ARPC1B,protein_coding,151.4736513,1.221340865,0.491023137,2.487338726,0.012870279,0.289546373
ARPC2,ARPC2,protein_coding,15135.74991,0.001675315,0.065549935,0.02555785,0.979610006,0.999779309
ARPC3,ARPC3,protein_coding,3389.860735,0.074141067,0.062620314,1.183977883,0.236421818,0.894653641
ARPC4,ARPC4,protein_coding,3914.586516,0.043382767,0.062064847,0.698990959,0.484557681,0.989396309
ARPC4-TTLL3,ARPC4-TTLL3,protein_coding,114.6609097,0.072214957,0.359671174,0.200780496,0.840870214,0.998359305
ARPC5,ARPC5,protein_coding,7823.369089,0.162931261,0.049975228,3.260240467,0.001113178,0.059694166
ARPC5L,ARPC5L,protein_coding,878.3019144,-0.226903723,0.177635853,-1.277353189,0.201477583,0.873982779
ARPIN,ARPIN,protein_coding,640.3509898,-0.092348412,0.125089634,-0.738257915,0.460357735,0.98587318
ARPP19,ARPP19,protein_coding,9488.874055,-0.087492024,0.078625618,-1.112767383,0.265808347,0.916583302
ARPP21,ARPP21,protein_coding,0,NA,NA,NA,NA,NA
ARR3,ARR3,protein_coding,0,NA,NA,NA,NA,NA
ARRB1,ARRB1,protein_coding,105.332522,-0.217837977,0.308393216,-0.706364362,0.479961578,0.987963316
ARRB2,ARRB2,protein_coding,1119.30088,-0.138210213,0.09880728,-1.398785733,0.161877246,0.823929024
ARRDC1,ARRDC1,protein_coding,281.3634137,0.012791371,0.191646126,0.066744743,0.946784914,0.999779309
ARRDC2,ARRDC2,protein_coding,47.72536964,0.583311574,0.475374985,1.227055677,0.219801665,0.883764718
ARRDC3,ARRDC3,protein_coding,209.9221192,-0.227659332,0.19724315,-1.154206534,0.248415505,0.901179813
ARRDC4,ARRDC4,protein_coding,236.3288175,0.121002315,0.196205878,0.616710958,0.537425392,0.997447198
ARSA,ARSA,protein_coding,368.2491644,-0.443288886,0.317407801,-1.396591021,0.162536592,0.823929024
ARSB,ARSB,protein_coding,1310.401236,0.020412938,0.102356638,0.199429548,0.841926749,0.998359305
ARSD,ARSD,protein_coding,30.50779051,-0.791773663,0.523758652,-1.51171472,0.130606452,0.769842795
ARSE,ARSE,protein_coding,40.96930011,-0.077777965,0.768571158,-0.101198131,0.91939318,0.999486641
ARSF,ARSF,protein_coding,0,NA,NA,NA,NA,NA
ARSG,ARSG,protein_coding,9.702269618,-0.575642793,0.826492309,-0.696488989,0.48612265,0.990963771
ARSH,ARSH,protein_coding,0,NA,NA,NA,NA,NA
ARSI,ARSI,protein_coding,7.011612743,-0.992957672,0.956468912,-1.038149448,0.299200483,0.938464552
ARSJ,ARSJ,protein_coding,143.1205486,-0.071487924,0.27030151,-0.264474748,0.79141412,0.997447198
ARSK,ARSK,protein_coding,2945.39519,0.110941174,0.066041223,1.679877638,0.092981125,0.701201292
ART1,ART1,protein_coding,0,NA,NA,NA,NA,NA
ART3,ART3,protein_coding,0,NA,NA,NA,NA,NA
ART4,ART4,protein_coding,1.44923764,-2.319214713,3.097701807,-0.748688821,0.454044783,NA
ART5,ART5,protein_coding,0,NA,NA,NA,NA,NA
ARTN,ARTN,protein_coding,3.461984701,0.026319554,2.067246101,0.012731698,0.989841849,NA
ARV1,ARV1,protein_coding,846.157112,-0.017273402,0.105388084,-0.163902803,0.869807661,0.998563786
ARVCF,ARVCF,protein_coding,12.81006497,1.11787769,0.876772669,1.274991489,0.202312255,0.875162295
ARX,ARX,protein_coding,0,NA,NA,NA,NA,NA
AS3MT,AS3MT,protein_coding,0,NA,NA,NA,NA,NA
ASAH1,ASAH1,protein_coding,2917.134831,0.341214902,0.066837411,5.105148409,3.31E-07,0.000100856
ASAH2,ASAH2,protein_coding,65.72889993,0.027961718,0.9689984,0.02885631,0.976979191,0.999779309
ASAH2B,ASAH2B,protein_coding,67.0029343,-0.119471303,0.589060539,-0.20281668,0.83927832,0.998359305
ASAP1,ASAP1,protein_coding,13106.9463,-0.018583875,0.064796927,-0.286801802,0.774264083,0.997447198
ASAP2,ASAP2,protein_coding,7889.679576,-0.103151179,0.040601281,-2.540589232,0.011066585,0.264259856
ASAP3,ASAP3,protein_coding,236.0063607,-0.164304795,0.323495243,-0.507904826,0.61152009,0.997447198
ASB1,ASB1,protein_coding,6363.729019,0.160859587,0.068947566,2.333071287,0.019644404,0.361916042
ASB10,ASB10,protein_coding,0.344784778,-1.889536204,4.033463466,-0.468464936,0.63945214,NA
ASB11,ASB11,protein_coding,0,NA,NA,NA,NA,NA
ASB12,ASB12,protein_coding,0,NA,NA,NA,NA,NA
ASB13,ASB13,protein_coding,11.74932707,0.351393932,2.348930131,0.149597439,0.881082229,0.998563786
ASB14,ASB14,protein_coding,0,NA,NA,NA,NA,NA
ASB15,ASB15,protein_coding,0,NA,NA,NA,NA,NA
